sample_id,feature,channel_id,early_response,official_top10,response_rank
train_000128,low_gamma_power,POL R9,0.16609033942222595,False,124
train_000128,low_gamma_power,POL R10,2.9157559871673584,False,13
train_000128,low_gamma_power,POL R11,1.2725043296813965,False,79
train_000128,low_gamma_power,POL R12,1.1994014978408813,False,83
train_000128,low_gamma_power,POL R13,1.3809128999710083,False,75
train_000128,low_gamma_power,POL R14,1.393043041229248,False,73
train_000128,low_gamma_power,POL R15,1.5724276304244995,False,64
train_000128,low_gamma_power,POL R16,2.1208322048187256,False,39
train_000128,low_gamma_power,POL AC1,2.8412911891937256,False,16
train_000128,low_gamma_power,POL AC2,2.16829776763916,False,36
train_000128,low_gamma_power,POL AC3,0.8495303392410278,False,101
train_000128,low_gamma_power,POL AC4,1.1562632322311401,False,86
train_000128,low_gamma_power,POL AC5,0.8170249462127686,False,105
train_000128,low_gamma_power,POL AC6,0.5110248327255249,False,120
train_000128,low_gamma_power,POL AC7,0.21268676221370697,False,123
train_000128,low_gamma_power,POL AC8,0.7352249026298523,False,111
train_000128,low_gamma_power,POL AC9,0.935153603553772,False,98
train_000128,low_gamma_power,POL AC10,2.2774415016174316,False,32
train_000128,low_gamma_power,POL AC11,2.216391086578369,False,34
train_000128,low_gamma_power,POL AC12,1.3299036026000977,False,77
train_000128,low_gamma_power,POL AC13,2.2829973697662354,False,31
train_000128,low_gamma_power,POL AC14,1.0427887439727783,False,93
train_000128,low_gamma_power,POL AC15,1.6101458072662354,False,62
train_000128,low_gamma_power,POL AC16,0.7522821426391602,False,108
train_000128,high_gamma_power,EEG A1-Ref,3.7948522567749023,True,1
train_000128,high_gamma_power,EEG A2-Ref,3.253053903579712,True,6
train_000128,high_gamma_power,POL A3,3.0191073417663574,True,9
train_000128,high_gamma_power,POL A4,2.8513081073760986,True,10
train_000128,high_gamma_power,POL A5,1.7730770111083984,True,53
train_000128,high_gamma_power,POL A6,3.3656134605407715,False,5
train_000128,high_gamma_power,POL A7,1.4396687746047974,False,80
train_000128,high_gamma_power,POL A8,1.3433958292007446,False,85
train_000128,high_gamma_power,POL A9,1.6750229597091675,False,57
train_000128,high_gamma_power,POL A10,1.1167982816696167,False,99
train_000128,high_gamma_power,POL B1,2.60375714302063,True,14
train_000128,high_gamma_power,POL B2,2.509796142578125,False,17
train_000128,high_gamma_power,POL B3,1.1023427248001099,False,101
train_000128,high_gamma_power,POL B4,2.116298198699951,False,36
train_000128,high_gamma_power,POL B5,1.5290580987930298,False,68
train_000128,high_gamma_power,POL B6,2.0288116931915283,False,41
train_000128,high_gamma_power,POL B7,1.1581310033798218,False,97
train_000128,high_gamma_power,POL B8,2.777056932449341,False,11
train_000128,high_gamma_power,POL B9,1.846409797668457,False,48
train_000128,high_gamma_power,POL B10,1.6220946311950684,False,63
train_000128,high_gamma_power,POL B11,2.1330270767211914,False,33
train_000128,high_gamma_power,POL A11,0.7543309926986694,False,115
train_000128,high_gamma_power,POL A12,1.012642502784729,False,105
train_000128,high_gamma_power,POL U1,1.506880283355713,True,69
train_000128,high_gamma_power,POL U2,2.2504310607910156,False,24
train_000128,high_gamma_power,POL U3,2.0878164768218994,False,38
train_000128,high_gamma_power,POL U4,2.1659696102142334,False,30
train_000128,high_gamma_power,POL U5,1.3037066459655762,False,87
train_000128,high_gamma_power,POL U6,1.9113779067993164,False,47
train_000128,high_gamma_power,POL U7,1.9825513362884521,False,43
train_000128,high_gamma_power,POL U8,1.446381688117981,False,77
train_000128,high_gamma_power,POL T1,2.5635311603546143,False,16
train_000128,high_gamma_power,POL T2,1.727187991142273,False,54
train_000128,high_gamma_power,EEG T3-Ref,2.3873631954193115,False,21
train_000128,high_gamma_power,EEG T4-Ref,2.153494119644165,False,31
train_000128,high_gamma_power,EEG T5-Ref,1.7921879291534424,False,52
train_000128,high_gamma_power,EEG T6-Ref,2.229461193084717,False,26
train_000128,high_gamma_power,EEG T7-Ref,1.2312803268432617,False,89
train_000128,high_gamma_power,EEG T8-Ref,1.662295937538147,False,58
train_000128,high_gamma_power,EEG T9-Ref,1.971973180770874,False,44
train_000128,high_gamma_power,EEG T10-Ref,1.7147531509399414,False,55
train_000128,high_gamma_power,POL T11,2.1949195861816406,False,29
train_000128,high_gamma_power,POL T12,1.3925477266311646,False,83
train_000128,high_gamma_power,POL J1,1.4938251972198486,False,70
train_000128,high_gamma_power,POL J2,1.460646629333496,False,74
train_000128,high_gamma_power,POL J3,1.4355696439743042,False,81
train_000128,high_gamma_power,POL J4,1.9983253479003906,False,42
train_000128,high_gamma_power,POL J5,1.1342393159866333,False,98
train_000128,high_gamma_power,POL J6,0.9611243009567261,False,107
train_000128,high_gamma_power,POL J7,2.571173906326294,False,15
train_000128,high_gamma_power,POL K1,0.598792552947998,False,120
train_000128,high_gamma_power,POL K2,1.460520625114441,False,75
train_000128,high_gamma_power,POL K3,1.4403142929077148,False,79
train_000128,high_gamma_power,POL K4,1.8284249305725098,False,50
train_000128,high_gamma_power,POL K5,2.0587563514709473,False,39
train_000128,high_gamma_power,POL K6,2.148557662963867,False,32
train_000128,high_gamma_power,POL K7,1.8084430694580078,False,51
train_000128,high_gamma_power,POL K8,1.6802815198898315,False,56
train_000128,high_gamma_power,POL L1,1.959566354751587,False,45
train_000128,high_gamma_power,POL L2,1.2669939994812012,False,88
train_000128,high_gamma_power,POL L3,1.305647850036621,False,86
train_000128,high_gamma_power,POL L4,2.1158995628356934,False,37
train_000128,high_gamma_power,POL L5,2.052509307861328,False,40
train_000128,high_gamma_power,POL L6,2.117363691329956,False,35
train_000128,high_gamma_power,POL L7,1.6354012489318848,False,59
train_000128,high_gamma_power,POL L8,3.0762102603912354,False,8
train_000128,high_gamma_power,EEG M1-Ref,1.2206448316574097,False,91
train_000128,high_gamma_power,EEG M2-Ref,0.8329113125801086,False,112
train_000128,high_gamma_power,POL M3,0.4919227063655853,False,122
train_000128,high_gamma_power,POL M4,0.6272438168525696,False,118
train_000128,high_gamma_power,POL M5,0.7544394135475159,True,114
train_000128,high_gamma_power,POL M6,1.8293110132217407,True,49
train_000128,high_gamma_power,POL M7,2.119727373123169,True,34
train_000128,high_gamma_power,POL M8,3.4414327144622803,False,4
train_000128,high_gamma_power,POL M9,2.62265944480896,False,13
train_000128,high_gamma_power,POL N1,1.1905261278152466,False,95
train_000128,high_gamma_power,POL N2,2.3382863998413086,False,23
train_000128,high_gamma_power,POL N3,1.1906869411468506,False,94
train_000128,high_gamma_power,POL N4,1.570858359336853,False,66
train_000128,high_gamma_power,POL N5,0.8148534297943115,False,113
train_000128,high_gamma_power,POL N6,1.442502737045288,False,78
train_000128,high_gamma_power,POL N7,1.2288578748703003,False,90
train_000128,high_gamma_power,POL N8,1.484582543373108,False,71
train_000128,high_gamma_power,POL N9,0.5905442237854004,False,121
train_000128,high_gamma_power,EEG P1-Ref,3.7015466690063477,False,2
train_000128,high_gamma_power,EEG P2-Ref,2.344233751296997,False,22
train_000128,high_gamma_power,EEG P3-Ref,3.1129086017608643,False,7
train_000128,high_gamma_power,EEG P4-Ref,2.488464593887329,False,18
train_000128,high_gamma_power,EEG P5-Ref,2.749227523803711,False,12
train_000128,high_gamma_power,EEG P6-Ref,1.1976141929626465,False,93
train_000128,high_gamma_power,EEG P7-Ref,1.4662903547286987,False,73
train_000128,high_gamma_power,EEG P8-Ref,1.3721227645874023,False,84
train_000128,high_gamma_power,POL R1,1.1048849821090698,False,100
train_000128,high_gamma_power,POL R2,1.4543328285217285,False,76
train_000128,high_gamma_power,POL R3,1.6346495151519775,False,60
train_000128,high_gamma_power,POL R4,2.198992967605591,False,28
train_000128,high_gamma_power,POL R5,1.1710604429244995,False,96
train_000128,high_gamma_power,POL R6,3.505466938018799,False,3
train_000128,high_gamma_power,POL R7,2.421919584274292,False,20
train_000128,high_gamma_power,POL R8,2.4274284839630127,False,19
train_000128,high_gamma_power,POL R9,1.0778900384902954,False,103
train_000128,high_gamma_power,POL R10,1.217203140258789,False,92
train_000128,high_gamma_power,POL R11,0.42743608355522156,False,123
train_000128,high_gamma_power,POL R12,2.2457783222198486,False,25
train_000128,high_gamma_power,POL R13,1.6284302473068237,False,62
train_000128,high_gamma_power,POL R14,1.631983995437622,False,61
train_000128,high_gamma_power,POL R15,1.5441994667053223,False,67
train_000128,high_gamma_power,POL R16,0.8750894665718079,False,111
train_000128,high_gamma_power,POL AC1,1.584692120552063,False,65
train_000128,high_gamma_power,POL AC2,1.013541340827942,False,104
train_000128,high_gamma_power,POL AC3,0.9297915101051331,False,109
train_000128,high_gamma_power,POL AC4,0.72016441822052,False,116
train_000128,high_gamma_power,POL AC5,1.4717860221862793,False,72
train_000128,high_gamma_power,POL AC6,0.2666521370410919,False,124
train_000128,high_gamma_power,POL AC7,0.6165771484375,False,119
train_000128,high_gamma_power,POL AC8,0.9119808077812195,False,110
train_000128,high_gamma_power,POL AC9,1.1006642580032349,False,102
train_000128,high_gamma_power,POL AC10,0.6929830312728882,False,117
train_000128,high_gamma_power,POL AC11,0.9539144039154053,False,108
train_000128,high_gamma_power,POL AC12,1.621059775352478,False,64
train_000128,high_gamma_power,POL AC13,1.9189789295196533,False,46
train_000128,high_gamma_power,POL AC14,0.97978276014328,False,106
train_000128,high_gamma_power,POL AC15,1.4295430183410645,False,82
train_000128,high_gamma_power,POL AC16,2.2061519622802734,False,27
train_000128,ripple_power,EEG A1-Ref,3.299009084701538,True,10
train_000128,ripple_power,EEG A2-Ref,2.676849603652954,True,28
train_000128,ripple_power,POL A3,3.4580795764923096,True,7
train_000128,ripple_power,POL A4,3.338900327682495,True,8
train_000128,ripple_power,POL A5,3.1516506671905518,True,15
train_000128,ripple_power,POL A6,2.4141833782196045,False,42
train_000128,ripple_power,POL A7,2.3647260665893555,False,46
train_000128,ripple_power,POL A8,2.564110517501831,False,32
train_000128,ripple_power,POL A9,1.1945277452468872,False,101
train_000128,ripple_power,POL A10,1.3237067461013794,False,91
train_000128,ripple_power,POL B1,1.5598913431167603,True,84
train_000128,ripple_power,POL B2,1.618148922920227,False,79
train_000128,ripple_power,POL B3,1.2815265655517578,False,96
train_000128,ripple_power,POL B4,1.2560044527053833,False,98
train_000128,ripple_power,POL B5,0.9754648208618164,False,113
train_000128,ripple_power,POL B6,1.7902319431304932,False,71
train_000128,ripple_power,POL B7,1.8404862880706787,False,64
train_000128,ripple_power,POL B8,1.3062397241592407,False,93
train_000128,ripple_power,POL B9,1.5638575553894043,False,83
train_000128,ripple_power,POL B10,1.69108247756958,False,73
train_000128,ripple_power,POL B11,2.104482889175415,False,55
train_000128,ripple_power,POL A11,1.1059142351150513,False,105
train_000128,ripple_power,POL A12,1.061944603919983,False,109
train_000128,ripple_power,POL U1,2.00307297706604,True,58
train_000128,ripple_power,POL U2,1.0150413513183594,False,112
train_000128,ripple_power,POL U3,0.6212788820266724,False,118
train_000128,ripple_power,POL U4,1.823274850845337,False,65
train_000128,ripple_power,POL U5,1.8963024616241455,False,59
train_000128,ripple_power,POL U6,1.6900532245635986,False,75
train_000128,ripple_power,POL U7,1.1327617168426514,False,104
train_000128,ripple_power,POL U8,1.7925786972045898,False,70
train_000128,ripple_power,POL T1,1.6065407991409302,False,80
train_000128,ripple_power,POL T2,1.5039829015731812,False,87
train_000128,ripple_power,EEG T3-Ref,1.8010913133621216,False,66
train_000128,ripple_power,EEG T4-Ref,1.2597168684005737,False,97
train_000128,ripple_power,EEG T5-Ref,2.3452301025390625,False,47
train_000128,ripple_power,EEG T6-Ref,0.7136688828468323,False,117
train_000128,ripple_power,EEG T7-Ref,2.195648670196533,False,51
train_000128,ripple_power,EEG T8-Ref,1.6795915365219116,False,76
train_000128,ripple_power,EEG T9-Ref,0.19683676958084106,False,123
train_000128,ripple_power,EEG T10-Ref,0.874371349811554,False,115
train_000128,ripple_power,POL T11,0.3454308807849884,False,122
train_000128,ripple_power,POL T12,0.17530573904514313,False,124
train_000128,ripple_power,POL J1,2.367234706878662,False,45
train_000128,ripple_power,POL J2,1.548030138015747,False,85
train_000128,ripple_power,POL J3,1.795201301574707,False,69
train_000128,ripple_power,POL J4,2.090174674987793,False,57
train_000128,ripple_power,POL J5,1.2127248048782349,False,100
train_000128,ripple_power,POL J6,2.122284173965454,False,54
train_000128,ripple_power,POL J7,1.0238515138626099,False,110
train_000128,ripple_power,POL K1,2.412316083908081,False,43
train_000128,ripple_power,POL K2,1.1563825607299805,False,103
train_000128,ripple_power,POL K3,1.190850853919983,False,102
train_000128,ripple_power,POL K4,1.6639734506607056,False,78
train_000128,ripple_power,POL K5,1.799806833267212,False,68
train_000128,ripple_power,POL K6,0.5796101689338684,False,120
train_000128,ripple_power,POL K7,0.594147801399231,False,119
train_000128,ripple_power,POL K8,2.333796977996826,False,48
train_000128,ripple_power,POL L1,0.9443315863609314,False,114
train_000128,ripple_power,POL L2,1.070318341255188,False,107
train_000128,ripple_power,POL L3,0.5212342143058777,False,121
train_000128,ripple_power,POL L4,1.4959571361541748,False,88
train_000128,ripple_power,POL L5,1.0702803134918213,False,108
train_000128,ripple_power,POL L6,0.8477528691291809,False,116
train_000128,ripple_power,POL L7,2.8894338607788086,False,19
train_000128,ripple_power,POL L8,3.333247661590576,False,9
train_000128,ripple_power,EEG M1-Ref,1.6902178525924683,False,74
train_000128,ripple_power,EEG M2-Ref,1.311301589012146,False,92
train_000128,ripple_power,POL M3,2.1024155616760254,False,56
train_000128,ripple_power,POL M4,2.2105772495269775,False,50
train_000128,ripple_power,POL M5,1.3679986000061035,True,90
train_000128,ripple_power,POL M6,1.5427981615066528,True,86
train_000128,ripple_power,POL M7,1.3014501333236694,True,95
train_000128,ripple_power,POL M8,1.886794090270996,False,61
train_000128,ripple_power,POL M9,2.485133171081543,False,37
train_000128,ripple_power,POL N1,1.304462194442749,False,94
train_000128,ripple_power,POL N2,1.8010135889053345,False,67
train_000128,ripple_power,POL N3,2.8140547275543213,False,22
train_000128,ripple_power,POL N4,2.5203466415405273,False,33
train_000128,ripple_power,POL N5,2.8167054653167725,False,21
train_000128,ripple_power,POL N6,1.6975371837615967,False,72
train_000128,ripple_power,POL N7,1.015182614326477,False,111
train_000128,ripple_power,POL N8,2.18951678276062,False,52
train_000128,ripple_power,POL N9,2.51613187789917,False,35
train_000128,ripple_power,EEG P1-Ref,1.859786868095398,False,63
train_000128,ripple_power,EEG P2-Ref,2.8000552654266357,False,23
train_000128,ripple_power,EEG P3-Ref,2.124631404876709,False,53
train_000128,ripple_power,EEG P4-Ref,2.2703497409820557,False,49
train_000128,ripple_power,EEG P5-Ref,1.864114761352539,False,62
train_000128,ripple_power,EEG P6-Ref,1.0759328603744507,False,106
train_000128,ripple_power,EEG P7-Ref,1.5844645500183105,False,82
train_000128,ripple_power,EEG P8-Ref,1.894680142402649,False,60
train_000128,ripple_power,POL R1,3.1333086490631104,False,16
train_000128,ripple_power,POL R2,2.6411566734313965,False,29
train_000128,ripple_power,POL R3,2.430161237716675,False,40
train_000128,ripple_power,POL R4,1.2237284183502197,False,99
train_000128,ripple_power,POL R5,3.200845956802368,False,13
train_000128,ripple_power,POL R6,2.454214572906494,False,38
train_000128,ripple_power,POL R7,2.4286837577819824,False,41
train_000128,ripple_power,POL R8,2.89923357963562,False,18
train_000128,ripple_power,POL R9,2.7349441051483154,False,26
train_000128,ripple_power,POL R10,1.3790009021759033,False,89
train_000128,ripple_power,POL R11,2.383795738220215,False,44
train_000128,ripple_power,POL R12,3.8958544731140137,False,3
train_000128,ripple_power,POL R13,3.1771159172058105,False,14
train_000128,ripple_power,POL R14,2.5648040771484375,False,31
train_000128,ripple_power,POL R15,2.519822835922241,False,34
train_000128,ripple_power,POL R16,2.830814838409424,False,20
train_000128,ripple_power,POL AC1,2.717231512069702,False,27
train_000128,ripple_power,POL AC2,2.5846004486083984,False,30
train_000128,ripple_power,POL AC3,3.272693157196045,False,11
train_000128,ripple_power,POL AC4,3.481311082839966,False,6
train_000128,ripple_power,POL AC5,3.212554693222046,False,12
train_000128,ripple_power,POL AC6,3.10675048828125,False,17
train_000128,ripple_power,POL AC7,3.7090859413146973,False,4
train_000128,ripple_power,POL AC8,2.777710437774658,False,24
train_000128,ripple_power,POL AC9,2.5061895847320557,False,36
train_000128,ripple_power,POL AC10,2.7753701210021973,False,25
train_000128,ripple_power,POL AC11,2.4529690742492676,False,39
train_000128,ripple_power,POL AC12,1.603519320487976,False,81
train_000128,ripple_power,POL AC13,5.083523273468018,False,1
train_000128,ripple_power,POL AC14,4.758670330047607,False,2
train_000128,ripple_power,POL AC15,1.666220784187317,False,77
train_000128,ripple_power,POL AC16,3.588688850402832,False,5
train_000128,fast_ripple_power,EEG A1-Ref,0.9305779337882996,True,99
train_000128,fast_ripple_power,EEG A2-Ref,1.3372983932495117,True,75
train_000128,fast_ripple_power,POL A3,0.648373544216156,True,111
train_000128,fast_ripple_power,POL A4,0.5794144868850708,True,113
train_000128,fast_ripple_power,POL A5,1.1489588022232056,True,87
train_000128,fast_ripple_power,POL A6,0.7265205979347229,False,105
train_000128,fast_ripple_power,POL A7,2.3297369480133057,False,44
train_000128,fast_ripple_power,POL A8,1.4279841184616089,False,72
train_000128,fast_ripple_power,POL A9,0.9086300730705261,False,101
train_000128,fast_ripple_power,POL A10,0.6620877385139465,False,109
train_000128,fast_ripple_power,POL B1,1.191854476928711,True,84
train_000128,fast_ripple_power,POL B2,1.7679345607757568,False,64
train_000128,fast_ripple_power,POL B3,1.3158502578735352,False,77
train_000128,fast_ripple_power,POL B4,1.2563360929489136,False,80
train_000128,fast_ripple_power,POL B5,1.6264994144439697,False,69
train_000128,fast_ripple_power,POL B6,0.43550926446914673,False,116
train_000128,fast_ripple_power,POL B7,-0.026956798508763313,False,122
train_000128,fast_ripple_power,POL B8,1.836440086364746,False,62
train_000128,fast_ripple_power,POL B9,-0.08403836190700531,False,123
train_000128,fast_ripple_power,POL B10,0.283965140581131,False,119
train_000128,fast_ripple_power,POL B11,1.3239717483520508,False,76
train_000128,fast_ripple_power,POL A11,0.16824711859226227,False,120
train_000128,fast_ripple_power,POL A12,-0.12298908084630966,False,124
train_000128,fast_ripple_power,POL U1,0.9972846508026123,True,97
train_000128,fast_ripple_power,POL U2,1.2953037023544312,False,79
train_000128,fast_ripple_power,POL U3,1.1776096820831299,False,86
train_000128,fast_ripple_power,POL U4,1.3625003099441528,False,73
train_000128,fast_ripple_power,POL U5,1.7912424802780151,False,63
train_000128,fast_ripple_power,POL U6,0.5629758834838867,False,114
train_000128,fast_ripple_power,POL U7,0.39488622546195984,False,117
train_000128,fast_ripple_power,POL U8,1.359974980354309,False,74
train_000128,fast_ripple_power,POL T1,0.6582006216049194,False,110
train_000128,fast_ripple_power,POL T2,1.2350016832351685,False,82
train_000128,fast_ripple_power,EEG T3-Ref,2.3012518882751465,False,47
train_000128,fast_ripple_power,EEG T4-Ref,1.1015368700027466,False,90
train_000128,fast_ripple_power,EEG T5-Ref,0.7705777287483215,False,103
train_000128,fast_ripple_power,EEG T6-Ref,0.33257049322128296,False,118
train_000128,fast_ripple_power,EEG T7-Ref,1.9053306579589844,False,57
train_000128,fast_ripple_power,EEG T8-Ref,1.2342087030410767,False,83
train_000128,fast_ripple_power,EEG T9-Ref,0.6703274250030518,False,108
train_000128,fast_ripple_power,EEG T10-Ref,0.6123496294021606,False,112
train_000128,fast_ripple_power,POL T11,1.0080275535583496,False,96
train_000128,fast_ripple_power,POL T12,1.111546516418457,False,89
train_000128,fast_ripple_power,POL J1,1.143776535987854,False,88
train_000128,fast_ripple_power,POL J2,1.0664235353469849,False,91
train_000128,fast_ripple_power,POL J3,0.901286244392395,False,102
train_000128,fast_ripple_power,POL J4,1.0495983362197876,False,93
train_000128,fast_ripple_power,POL J5,1.505955696105957,False,71
train_000128,fast_ripple_power,POL J6,1.0574756860733032,False,92
train_000128,fast_ripple_power,POL J7,1.968611478805542,False,56
train_000128,fast_ripple_power,POL K1,0.472573846578598,False,115
train_000128,fast_ripple_power,POL K2,2.7453107833862305,False,33
train_000128,fast_ripple_power,POL K3,1.2541377544403076,False,81
train_000128,fast_ripple_power,POL K4,0.9712799191474915,False,98
train_000128,fast_ripple_power,POL K5,1.182754397392273,False,85
train_000128,fast_ripple_power,POL K6,0.7004593014717102,False,107
train_000128,fast_ripple_power,POL K7,0.7599466443061829,False,104
train_000128,fast_ripple_power,POL K8,1.3116106986999512,False,78
train_000128,fast_ripple_power,POL L1,0.9282429814338684,False,100
train_000128,fast_ripple_power,POL L2,2.3107471466064453,False,45
train_000128,fast_ripple_power,POL L3,0.16117623448371887,False,121
train_000128,fast_ripple_power,POL L4,1.648055076599121,False,67
train_000128,fast_ripple_power,POL L5,0.7070412039756775,False,106
train_000128,fast_ripple_power,POL L6,1.0443060398101807,False,94
train_000128,fast_ripple_power,POL L7,4.994142532348633,False,2
train_000128,fast_ripple_power,POL L8,5.244139194488525,False,1
train_000128,fast_ripple_power,EEG M1-Ref,1.0391414165496826,False,95
train_000128,fast_ripple_power,EEG M2-Ref,1.840330958366394,False,61
train_000128,fast_ripple_power,POL M3,2.926800489425659,False,27
train_000128,fast_ripple_power,POL M4,2.303596019744873,False,46
train_000128,fast_ripple_power,POL M5,2.731015682220459,True,34
train_000128,fast_ripple_power,POL M6,3.088747978210449,True,19
train_000128,fast_ripple_power,POL M7,3.291583776473999,True,15
train_000128,fast_ripple_power,POL M8,4.7323527336120605,False,3
train_000128,fast_ripple_power,POL M9,3.514864444732666,False,11
train_000128,fast_ripple_power,POL N1,4.015397548675537,False,5
train_000128,fast_ripple_power,POL N2,3.045031785964966,False,23
train_000128,fast_ripple_power,POL N3,1.68181574344635,False,66
train_000128,fast_ripple_power,POL N4,2.2373299598693848,False,49
train_000128,fast_ripple_power,POL N5,2.5705137252807617,False,38
train_000128,fast_ripple_power,POL N6,3.4211649894714355,False,13
train_000128,fast_ripple_power,POL N7,3.6266891956329346,False,8
train_000128,fast_ripple_power,POL N8,3.04525089263916,False,22
train_000128,fast_ripple_power,POL N9,4.266726970672607,False,4
train_000128,fast_ripple_power,EEG P1-Ref,1.641426682472229,False,68
train_000128,fast_ripple_power,EEG P2-Ref,2.089686632156372,False,51
train_000128,fast_ripple_power,EEG P3-Ref,2.811760663986206,False,30
train_000128,fast_ripple_power,EEG P4-Ref,1.9034026861190796,False,58
train_000128,fast_ripple_power,EEG P5-Ref,2.3899550437927246,False,41
train_000128,fast_ripple_power,EEG P6-Ref,1.5473076105117798,False,70
train_000128,fast_ripple_power,EEG P7-Ref,2.937804698944092,False,26
train_000128,fast_ripple_power,EEG P8-Ref,3.2416908740997314,False,17
train_000128,fast_ripple_power,POL R1,2.963308334350586,False,25
train_000128,fast_ripple_power,POL R2,2.617213010787964,False,36
train_000128,fast_ripple_power,POL R3,1.6918522119522095,False,65
train_000128,fast_ripple_power,POL R4,3.5626580715179443,False,10
train_000128,fast_ripple_power,POL R5,2.2510290145874023,False,48
train_000128,fast_ripple_power,POL R6,3.808570384979248,False,7
train_000128,fast_ripple_power,POL R7,3.591921806335449,False,9
train_000128,fast_ripple_power,POL R8,2.525139570236206,False,40
train_000128,fast_ripple_power,POL R9,1.9837524890899658,False,55
train_000128,fast_ripple_power,POL R10,1.9968926906585693,False,54
train_000128,fast_ripple_power,POL R11,2.3618509769439697,False,43
train_000128,fast_ripple_power,POL R12,3.064962863922119,False,20
train_000128,fast_ripple_power,POL R13,2.060725450515747,False,53
train_000128,fast_ripple_power,POL R14,3.276235580444336,False,16
train_000128,fast_ripple_power,POL R15,3.83518648147583,False,6
train_000128,fast_ripple_power,POL R16,2.3886120319366455,False,42
train_000128,fast_ripple_power,POL AC1,2.8581628799438477,False,28
train_000128,fast_ripple_power,POL AC2,3.167890787124634,False,18
train_000128,fast_ripple_power,POL AC3,2.5730552673339844,False,37
train_000128,fast_ripple_power,POL AC4,2.8059163093566895,False,31
train_000128,fast_ripple_power,POL AC5,3.007580518722534,False,24
train_000128,fast_ripple_power,POL AC6,2.1895484924316406,False,50
train_000128,fast_ripple_power,POL AC7,3.3928353786468506,False,14
train_000128,fast_ripple_power,POL AC8,3.5147671699523926,False,12
train_000128,fast_ripple_power,POL AC9,1.9012579917907715,False,59
train_000128,fast_ripple_power,POL AC10,3.0565505027770996,False,21
train_000128,fast_ripple_power,POL AC11,2.8578813076019287,False,29
train_000128,fast_ripple_power,POL AC12,2.7898566722869873,False,32
train_000128,fast_ripple_power,POL AC13,2.6360812187194824,False,35
train_000128,fast_ripple_power,POL AC14,2.0727078914642334,False,52
train_000128,fast_ripple_power,POL AC15,1.852346658706665,False,60
train_000128,fast_ripple_power,POL AC16,2.537010908126831,False,39
train_000128,high_low_ratio,EEG A1-Ref,1.8227276802062988,True,47
train_000128,high_low_ratio,EEG A2-Ref,1.1856162548065186,True,94
train_000128,high_low_ratio,POL A3,1.0730048418045044,True,101
train_000128,high_low_ratio,POL A4,1.6038818359375,True,67
train_000128,high_low_ratio,POL A5,1.4076511859893799,True,82
train_000128,high_low_ratio,POL A6,1.7804418802261353,False,54
train_000128,high_low_ratio,POL A7,1.1263073682785034,False,98
train_000128,high_low_ratio,POL A8,0.7591599225997925,False,115
train_000128,high_low_ratio,POL A9,0.6969327330589294,False,117
train_000128,high_low_ratio,POL A10,0.9509178400039673,False,107
train_000128,high_low_ratio,POL B1,1.5991731882095337,True,68
train_000128,high_low_ratio,POL B2,1.6125929355621338,False,65
train_000128,high_low_ratio,POL B3,3.870793342590332,False,1
train_000128,high_low_ratio,POL B4,1.7948620319366455,False,52
train_000128,high_low_ratio,POL B5,1.673293113708496,False,58
train_000128,high_low_ratio,POL B6,1.6794781684875488,False,57
train_000128,high_low_ratio,POL B7,1.1751470565795898,False,95
train_000128,high_low_ratio,POL B8,1.5521756410598755,False,72
train_000128,high_low_ratio,POL B9,1.5977917909622192,False,69
train_000128,high_low_ratio,POL B10,1.6238577365875244,False,62
train_000128,high_low_ratio,POL B11,1.539919137954712,False,74
train_000128,high_low_ratio,POL A11,1.0981471538543701,False,100
train_000128,high_low_ratio,POL A12,1.3240779638290405,False,87
train_000128,high_low_ratio,POL U1,0.24007898569107056,True,119
train_000128,high_low_ratio,POL U2,-0.47878122329711914,False,124
train_000128,high_low_ratio,POL U3,0.21995268762111664,False,121
train_000128,high_low_ratio,POL U4,1.0039796829223633,False,105
train_000128,high_low_ratio,POL U5,2.2209160327911377,False,31
train_000128,high_low_ratio,POL U6,3.4017715454101562,False,6
train_000128,high_low_ratio,POL U7,3.6111550331115723,False,3
train_000128,high_low_ratio,POL U8,2.6351683139801025,False,16
train_000128,high_low_ratio,POL T1,0.9453264474868774,False,108
train_000128,high_low_ratio,POL T2,0.9037492871284485,False,110
train_000128,high_low_ratio,EEG T3-Ref,-0.31490635871887207,False,123
train_000128,high_low_ratio,EEG T4-Ref,1.6208950281143188,False,64
train_000128,high_low_ratio,EEG T5-Ref,1.655227780342102,False,59
train_000128,high_low_ratio,EEG T6-Ref,2.3042192459106445,False,26
train_000128,high_low_ratio,EEG T7-Ref,0.903847336769104,False,109
train_000128,high_low_ratio,EEG T8-Ref,2.332906484603882,False,25
train_000128,high_low_ratio,EEG T9-Ref,2.6047840118408203,False,17
train_000128,high_low_ratio,EEG T10-Ref,2.137319326400757,False,34
train_000128,high_low_ratio,POL T11,2.8352136611938477,False,15
train_000128,high_low_ratio,POL T12,3.160742998123169,False,9
train_000128,high_low_ratio,POL J1,1.4753583669662476,False,77
train_000128,high_low_ratio,POL J2,1.8145453929901123,False,50
train_000128,high_low_ratio,POL J3,1.5451524257659912,False,73
train_000128,high_low_ratio,POL J4,1.37997305393219,False,85
train_000128,high_low_ratio,POL J5,1.7903556823730469,False,53
train_000128,high_low_ratio,POL J6,1.8272254467010498,False,45
train_000128,high_low_ratio,POL J7,1.7035361528396606,False,56
